Index,ECG,PPG_G,PPG_R,PPG_IR,ACCEL_X,ACCEL_Y,ACCEL_Z,GYRO_X,GYRO_Y,GYRO_Z,
129,-0.0205994,25504,106485,111772,0.3754883,-0.9101563,0.1572266,0.6097561,0.2439024,0.1219512,
129,-0.0045777,25508,106489,111766,0.3784180,-0.9140625,0.1577148,0.3048780,0.3048780,0.3048780,
129,0.0110627,25491,106497,111768,0.3764648,-0.9140625,0.1582031,0.0609756,0.2439024,0.3658537,
129,0.0221253,25502,106487,111767,0.3740234,-0.9155273,0.1601563,0.0000000,0.0609756,0.4268293,
129,0.0293733,25518,106494,111770,0.3735352,-0.9130859,0.1621094,0.0609756,-0.1219512,0.3658537,
130,0.0286103,25512,106489,111767,0.3740234,-0.9160156,0.1630859,0.2439024,-0.3048780,0.3048780,
130,0.0263215,25506,106482,111761,0.3764648,-0.9169922,0.1640625,0.4878049,-0.4878049,0.1829268,
130,0.0213624,25488,106491,111764,0.3774414,-0.9160156,0.1650391,0.6707317,-0.6707317,0.0609756,
130,0.0137330,25510,106479,111770,0.3769531,-0.9150391,0.1645508,0.7926829,-0.8536585,0.0000000,
130,0.0019074,25490,106491,111761,0.3789063,-0.9165039,0.1630859,0.8536585,-0.9756098,-0.0609756,
130,-0.0083924,25494,106491,111767,0.3784180,-0.9160156,0.1611328,0.8536585,-0.9756098,-0.0609756,
130,-0.0156403,25491,106497,111770,0.3779297,-0.9150391,0.1596680,0.8536585,-0.9146341,-0.1219512,
131,-0.0175477,25510,106481,111759,0.3774414,-0.9140625,0.1606445,0.7926829,-0.7317073,-0.0609756,
131,-0.0194550,25505,106489,111764,0.3769531,-0.9145508,0.1601563,0.7317073,-0.5487805,-0.0609756,
131,-0.0209809,25505,106499,111774,0.3764648,-0.9155273,0.1591797,0.6707317,-0.2439024,-0.0609756,
131,-0.0228883,25501,106495,111768,0.3754883,-0.9160156,0.1611328,0.6097561,-0.0609756,0.0000000,
131,-0.0244142,25503,106491,111774,0.3740234,-0.9165039,0.1625977,0.5487805,0.1219512,0.0609756,
131,-0.0278474,25502,106502,111768,0.3725586,-0.9169922,0.1640625,0.6097561,0.2439024,0.0609756,
131,-0.0286103,25488,106479,111764,0.3730469,-0.9169922,0.1650391,0.6097561,0.1829268,0.0609756,
132,-0.0301362,25498,106494,111769,0.3740234,-0.9165039,0.1625977,0.7317073,0.1219512,0.0609756,
132,-0.0308992,25489,106494,111775,0.3745117,-0.9165039,0.1645508,0.8536585,0.0000000,0.0609756,
132,-0.0324251,25482,106488,111783,0.3764648,-0.9174805,0.1640625,0.9146341,-0.1219512,0.0609756,
132,-0.0358583,25489,106498,111770,0.3764648,-0.9179688,0.1665039,1.0365854,-0.1829268,0.0609756,
132,-0.0362398,25496,106497,111763,0.3774414,-0.9160156,0.1645508,1.0975610,-0.1829268,0.0000000,
132,-0.0350953,25486,106487,111764,0.3769531,-0.9169922,0.1630859,1.0975610,-0.1219512,0.0000000,
132,-0.0328065,25489,106489,111765,0.3769531,-0.9155273,0.1635742,1.0975610,0.0000000,-0.0609756,
133,-0.0305177,25488,106488,111777,0.3754883,-0.9155273,0.1606445,1.0975610,0.0609756,-0.0609756,
133,-0.0293733,25492,106495,111766,0.3740234,-0.9130859,0.1660156,1.0365854,0.1829268,-0.0609756,
133,-0.0274659,25497,106495,111769,0.3750000,-0.9160156,0.1674805,1.0365854,0.1829268,-0.0609756,
133,-0.0251771,25488,106501,111769,0.3750000,-0.9165039,0.1650391,1.0365854,0.1219512,-0.0609756,
133,-0.0213624,25485,106505,111763,0.3754883,-0.9155273,0.1660156,0.9756098,0.0000000,-0.0609756,
133,-0.0194550,25493,106494,111763,0.3750000,-0.9150391,0.1655273,0.9756098,-0.1219512,-0.1219512,
133,-0.0190736,25495,106495,111775,0.3735352,-0.9140625,0.1674805,0.9146341,-0.2439024,-0.1219512,
134,-0.0194550,25508,106487,111765,0.3740234,-0.9150391,0.1674805,0.9146341,-0.3658537,-0.1219512,
134,-0.0179291,25473,106490,111766,0.3735352,-0.9145508,0.1650391,0.8536585,-0.4878049,-0.1219512,
134,-0.0167847,25489,106499,111775,0.3754883,-0.9140625,0.1650391,0.7317073,-0.5487805,-0.1219512,
134,-0.0148774,25483,106488,111776,0.3774414,-0.9135742,0.1640625,0.6707317,-0.6097561,-0.1219512,
134,-0.0137330,25497,106499,111777,0.3769531,-0.9135742,0.1650391,0.6097561,-0.6707317,-0.1219512,
134,-0.0141144,25484,106491,111773,0.3769531,-0.9140625,0.1640625,0.5487805,-0.6707317,-0.1219512,
134,-0.0152588,25498,106506,111772,0.3774414,-0.9140625,0.1645508,0.4268293,-0.7317073,-0.1219512,
135,-0.0156403,25493,106490,111767,0.3769531,-0.9145508,0.1645508,0.3658537,-0.7926829,-0.1219512,
135,-0.0133515,25483,106498,111770,0.3769531,-0.9150391,0.1645508,0.3048780,-0.7926829,-0.1219512,
135,-0.0102997,25503,106490,111785,0.3750000,-0.9145508,0.1640625,0.2439024,-0.7926829,-0.1219512,
135,-0.0087738,25499,106487,111786,0.3750000,-0.9150391,0.1640625,0.2439024,-0.7926829,-0.1829268,
135,-0.0087738,25493,106491,111776,0.3745117,-0.9145508,0.1645508,0.3048780,-0.7926829,-0.1829268,
135,-0.0087738,25484,106491,111770,0.3754883,-0.9145508,0.1625977,0.3048780,-0.7317073,-0.1829268,
135,-0.0080109,25497,106489,111769,0.3754883,-0.9150391,0.1650391,0.3048780,-0.6707317,-0.1829268,
136,-0.0076294,25485,106490,111777,0.3750000,-0.9150391,0.1655273,0.3048780,-0.6097561,-0.1829268,
136,-0.0061035,25497,106494,111767,0.3754883,-0.9150391,0.1660156,0.3048780,-0.6097561,-0.1219512,
136,-0.0049591,25501,106491,111775,0.3750000,-0.9165039,0.1660156,0.2439024,-0.5487805,-0.1219512,
136,-0.0049591,25497,106497,111770,0.3759766,-0.9160156,0.1655273,0.2439024,-0.5487805,-0.0609756,
136,-0.0072480,25504,106489,111771,0.3750000,-0.9160156,0.1650391,0.1829268,-0.5487805,0.0000000,
136,-0.0091553,25516,106492,111778,0.3750000,-0.9150391,0.1660156,0.1829268,-0.6097561,0.0000000,
136,-0.0099183,25497,106495,111780,0.3745117,-0.9145508,0.1640625,0.1829268,-0.6097561,0.0000000,
137,-0.0106812,25490,106500,111787,0.3750000,-0.9145508,0.1640625,0.1219512,-0.6707317,0.0000000,
137,-0.0137330,25503,106496,111762,0.3750000,-0.9150391,0.1645508,0.1829268,-0.6707317,0.0000000,
137,-0.0152588,25495,106501,111782,0.3764648,-0.9165039,0.1640625,0.1829268,-0.7317073,-0.0609756,
137,-0.0160218,25486,106504,111784,0.3759766,-0.9150391,0.1616211,0.2439024,-0.7926829,-0.1219512,
137,-0.0156403,25497,106502,111785,0.3754883,-0.9160156,0.1606445,0.3048780,-0.7926829,-0.1829268,
137,-0.0148774,25495,106501,111786,0.3759766,-0.9145508,0.1616211,0.3658537,-0.7926829,-0.2439024,
137,-0.0160218,25511,106501,111771,0.3754883,-0.9150391,0.1625977,0.4878049,-0.6707317,-0.3048780,
138,-0.0148774,25495,106511,111781,0.3764648,-0.9130859,0.1645508,0.4878049,-0.6707317,-0.3658537,
138,-0.0152588,25507,106504,111775,0.3764648,-0.9140625,0.1625977,0.4878049,-0.6097561,-0.3048780,
138,-0.0183106,25509,106500,111774,0.3764648,-0.9130859,0.1625977,0.4878049,-0.6707317,-0.2439024,
138,-0.0213624,25505,106511,111774,0.3754883,-0.9140625,0.1630859,0.4268293,-0.7317073,-0.1829268,
138,-0.0186921,25503,106501,111789,0.3754883,-0.9135742,0.1655273,0.3658537,-0.7317073,-0.1219512,
138,-0.0110627,25523,106491,111784,0.3750000,-0.9140625,0.1635742,0.3658537,-0.7317073,-0.1219512,
138,-0.0022888,25516,106510,111780,0.3759766,-0.9121094,0.1611328,0.3658537,-0.6707317,-0.0609756,
139,0.0022888,25508,106500,111788,0.3754883,-0.9125977,0.1694336,0.3658537,-0.6097561,-0.0609756,
139,0.0007629,25517,106503,111786,0.3779297,-0.9145508,0.1718750,0.3658537,-0.5487805,-0.0609756,
139,-0.0057221,25522,106500,111786,0.3779297,-0.9135742,0.1655273,0.3658537,-0.5487805,-0.0609756,
139,-0.0156403,25514,106508,111787,0.3764648,-0.9125977,0.1538086,0.3658537,-0.5487805,-0.0609756,
139,-0.0286103,25505,106508,111794,0.3735352,-0.9082031,0.1215820,0.2439024,-0.6707317,-0.1219512,
139,-0.0400545,25516,106510,111795,0.3715820,-0.9077148,0.1513672,0.0609756,-0.4878049,-0.1219512,
139,-0.0442507,25509,106506,111786,0.3701172,-0.9091797,0.1601563,-0.0609756,-0.0609756,-0.0609756,
140,-0.0495913,25509,106515,111791,0.3676758,-0.9169922,0.1660156,-0.1829268,0.3048780,-0.0609756,
140,-0.0553133,25523,106510,111783,0.3759766,-0.9189453,0.1860352,-0.2439024,0.3658537,-0.0609756,
140,-0.0492098,25505,106493,111790,0.3833008,-0.9208984,0.1889648,-0.3048780,0.0609756,-0.0609756,
140,-0.0301362,25506,106500,111793,0.3813477,-0.9179688,0.1601563,-0.3658537,-0.2439024,-0.0609756,
140,-0.0392915,25516,106510,111791,0.3720703,-0.9125977,0.1591797,-0.4268293,-0.3658537,0.0000000,
140,-0.1350408,25531,106496,111795,0.3706055,-0.9116211,0.1718750,-0.3658537,-0.3048780,0.0609756,
140,-0.2277383,25521,106508,111807,0.3730469,-0.9091797,0.1713867,-0.1829268,-0.2439024,0.1219512,
141,-0.0228883,25524,106502,111793,0.3759766,-0.9101563,0.1601563,-0.0609756,-0.2439024,0.1829268,
141,0.5401632,25524,106509,111786,0.3793945,-0.9130859,0.1538086,-0.1219512,-0.3048780,0.1829268,
141,1.0059395,25509,106512,111789,0.3818359,-0.9169922,0.1518555,-0.2439024,-0.4878049,0.1829268,
141,0.9002720,25511,106512,111788,0.3793945,-0.9189453,0.1591797,-0.2439024,-0.5487805,0.1219512,
141,0.3185284,25516,106512,111799,0.3769531,-0.9199219,0.1630859,-0.1829268,-0.6707317,0.0609756,
141,-0.1960762,25539,106506,111793,0.3745117,-0.9223633,0.1645508,-0.0609756,-0.7317073,-0.0609756,
141,-0.3139508,25520,106504,111782,0.3740234,-0.9243164,0.1650391,0.0609756,-0.7926829,-0.1219512,
142,-0.1991280,25517,106508,111783,0.3720703,-0.9228516,0.1660156,0.3048780,-0.8536585,-0.2439024,
142,-0.1415258,25524,106509,111786,0.3730469,-0.9208984,0.1645508,0.4268293,-0.9756098,-0.3048780,
142,-0.1701361,25529,106506,111789,0.3745117,-0.9199219,0.1640625,0.5487805,-0.9756098,-0.3048780,
142,-0.1754767,25519,106508,111799,0.3750000,-0.9165039,0.1625977,0.4878049,-0.9146341,-0.3048780,
142,-0.1586920,25525,106509,111787,0.3779297,-0.9135742,0.1606445,0.3658537,-0.8536585,-0.2439024,
142,-0.1518255,25514,106511,111798,0.3784180,-0.9101563,0.1616211,0.2439024,-0.7926829,-0.1829268,
142,-0.1419073,25511,106516,111799,0.3798828,-0.9096680,0.1611328,0.0609756,-0.6707317,-0.0609756,
143,-0.1327520,25523,106509,111798,0.3793945,-0.9086914,0.1591797,-0.1219512,-0.4878049,0.0000000,
143,-0.1258855,25519,106521,111790,0.3784180,-0.9082031,0.1611328,-0.3048780,-0.3048780,0.0609756,
143,-0.1174931,25517,106504,111790,0.3759766,-0.9101563,0.1640625,-0.4268293,-0.1219512,0.1219512,
143,-0.1102452,25519,106517,111791,0.3764648,-0.9116211,0.1630859,-0.4878049,-0.0609756,0.1219512,
143,-0.1033787,25523,106507,111787,0.3754883,-0.9140625,0.1625977,-0.4268293,-0.1219512,0.1219512,
143,-0.0972752,25521,106512,111792,0.3750000,-0.9165039,0.1630859,-0.3048780,-0.3048780,0.0000000,
143,-0.0911716,25525,106511,111795,0.3769531,-0.9184570,0.1621094,-0.1219512,-0.4878049,-0.1219512,
144,-0.0850681,25523,106509,111782,0.3769531,-0.9189453,0.1630859,0.0609756,-0.7317073,-0.2439024,
144,-0.0793460,25515,106504,111780,0.3784180,-0.9194336,0.1635742,0.2439024,-0.8536585,-0.3048780,
144,-0.0747684,25515,106509,111781,0.3789063,-0.9204102,0.1630859,0.3658537,-0.9756098,-0.4268293,
144,-0.0713351,25511,106513,111782,0.3779297,-0.9208984,0.1645508,0.4268293,-0.9146341,-0.4268293,
144,-0.0667575,25506,106496,111794,0.3779297,-0.9204102,0.1655273,0.4878049,-0.8536585,-0.4268293,
144,-0.0614169,25511,106507,111793,0.3769531,-0.9218750,0.1669922,0.4878049,-0.7926829,-0.3658537,
144,-0.0568392,25517,106508,111788,0.3774414,-0.9208984,0.1640625,0.4878049,-0.7317073,-0.3048780,
145,-0.0480654,25508,106513,111788,0.3759766,-0.9189453,0.1572266,0.4878049,-0.7317073,-0.2439024,
145,-0.0366212,25521,106515,111791,0.3735352,-0.9140625,0.1562500,0.4268293,-0.6707317,-0.1829268,
145,-0.0209809,25517,106516,111804,0.3691406,-0.9082031,0.1655273,0.3658537,-0.4878049,-0.0609756,
145,-0.0068665,25515,106509,111797,0.3715820,-0.9086914,0.1625977,0.3048780,-0.4268293,0.0609756,
145,0.0080109,25513,106510,111803,0.3779297,-0.9116211,0.1562500,0.1219512,-0.4878049,0.1829268,
145,0.0198365,25510,106512,111797,0.3793945,-0.9140625,0.1489258,-0.1219512,-0.6707317,0.2439024,
145,0.0320436,25503,106525,111779,0.3793945,-0.9140625,0.1499023,-0.2439024,-0.8536585,0.2439024,
146,0.0434877,25506,106517,111794,0.3745117,-0.9140625,0.1552734,-0.3048780,-0.8536585,0.1829268,
146,0.0534060,25516,106512,111797,0.3701172,-0.9140625,0.1625977,-0.2439024,-0.7317073,0.1219512,
146,0.0560763,25511,106522,111793,0.3701172,-0.9160156,0.1650391,0.0000000,-0.6097561,0.0000000,
146,0.0514986,25506,106511,111790,0.3720703,-0.9169922,0.1640625,0.1829268,-0.6097561,-0.0609756,
146,0.0419618,25512,106513,111795,0.3759766,-0.9169922,0.1650391,0.3658537,-0.6707317,-0.1219512,
146,0.0312806,25508,106512,111802,0.3769531,-0.9165039,0.1645508,0.4268293,-0.7926829,-0.1219512,
146,0.0186921,25511,106520,111793,0.3769531,-0.9150391,0.1635742,0.4268293,-0.9756098,-0.1219512,
147,0.0064850,25510,106509,111792,0.3789063,-0.9165039,0.1621094,0.4268293,-1.0365854,-0.1219512,
147,-0.0049591,25507,106523,111800,0.3793945,-0.9145508,0.1601563,0.3658537,-1.0975610,-0.1219512,
147,-0.0129700,25513,106520,111793,0.3808594,-0.9145508,0.1596680,0.3658537,-1.1585366,-0.1219512,
147,-0.0175477,25476,106515,111792,0.3798828,-0.9145508,0.1606445,0.3658537,-1.1585366,-0.1219512,
147,-0.0190736,25514,106527,111802,0.3808594,-0.9155273,0.1616211,0.3658537,-0.9756098,-0.1219512,
147,-0.0202180,25500,106519,111796,0.3789063,-0.9165039,0.1616211,0.4268293,-0.7317073,-0.1219512,
147,-0.0213624,25506,106509,111796,0.3774414,-0.9165039,0.1625977,0.4268293,-0.4268293,-0.1219512,
148,-0.0228883,25519,106515,111794,0.3769531,-0.9179688,0.1630859,0.4268293,-0.1829268,-0.1219512,
148,-0.0221253,25515,106518,111797,0.3764648,-0.9184570,0.1660156,0.4878049,0.0000000,-0.1219512,
148,-0.0209809,25492,106521,111805,0.3754883,-0.9174805,0.1640625,0.4878049,0.0609756,-0.1219512,
148,-0.0217439,25502,106523,111804,0.3759766,-0.9174805,0.1640625,0.4878049,0.0609756,-0.1219512,
148,-0.0232697,25509,106518,111797,0.3750000,-0.9174805,0.1635742,0.4268293,0.0000000,-0.0609756,
148,-0.0240327,25520,106533,111808,0.3745117,-0.9160156,0.1621094,0.4268293,-0.1219512,-0.0609756,
148,-0.0221253,25496,106526,111805,0.3754883,-0.9155273,0.1630859,0.4878049,-0.2439024,-0.0609756,
149,-0.0190736,25505,106521,111801,0.3769531,-0.9155273,0.1625977,0.5487805,-0.3658537,-0.0609756,
149,-0.0160218,25501,106523,111801,0.3764648,-0.9145508,0.1601563,0.5487805,-0.4878049,-0.1219512,
149,-0.0122071,25498,106517,111804,0.3774414,-0.9150391,0.1621094,0.6097561,-0.5487805,-0.1219512,
149,-0.0083924,25506,106521,111797,0.3774414,-0.9150391,0.1606445,0.6707317,-0.6707317,-0.1829268,
149,-0.0057221,25502,106514,111808,0.3764648,-0.9150391,0.1596680,0.6707317,-0.7317073,-0.2439024,
149,-0.0030518,25505,106525,111805,0.3754883,-0.9155273,0.1611328,0.7317073,-0.7317073,-0.2439024,
149,-0.0011444,25511,106525,111809,0.3750000,-0.9155273,0.1611328,0.7317073,-0.7317073,-0.2439024,
150,0.0003815,25496,106524,111804,0.3754883,-0.9155273,0.1616211,0.7317073,-0.7317073,-0.2439024,
150,0.0007629,25505,106521,111811,0.3754883,-0.9145508,0.1616211,0.6707317,-0.6707317,-0.2439024,
150,0.0003815,25497,106513,111805,0.3745117,-0.9145508,0.1606445,0.6097561,-0.6707317,-0.1829268,
150,0.0000000,25490,106524,111799,0.3750000,-0.9155273,0.1616211,0.5487805,-0.6707317,-0.1829268,
150,-0.0007629,25509,106517,111804,0.3764648,-0.9145508,0.1611328,0.4878049,-0.6097561,-0.1219512,
150,-0.0007629,25504,106521,111801,0.3759766,-0.9140625,0.1611328,0.4268293,-0.6097561,-0.0609756,
150,-0.0007629,25506,106522,111797,0.3759766,-0.9145508,0.1625977,0.3658537,-0.6097561,-0.0609756,
151,-0.0015259,25515,106519,111802,0.3769531,-0.9140625,0.1611328,0.3658537,-0.6097561,-0.0609756,
151,-0.0034332,25518,106518,111804,0.3764648,-0.9135742,0.1611328,0.3048780,-0.6097561,0.0000000,
151,-0.0045777,25509,106526,111800,0.3759766,-0.9135742,0.1606445,0.3048780,-0.6097561,0.0000000,
151,-0.0057221,25508,106527,111808,0.3759766,-0.9125977,0.1606445,0.3048780,-0.6097561,0.0000000,
151,-0.0064850,25515,106523,111810,0.3764648,-0.9135742,0.1611328,0.2439024,-0.5487805,-0.0609756,
151,-0.0064850,25507,106529,111807,0.3769531,-0.9145508,0.1616211,0.2439024,-0.5487805,-0.0609756,
151,-0.0068665,25497,106537,111801,0.3759766,-0.9145508,0.1606445,0.2439024,-0.5487805,-0.0609756,
152,-0.0061035,25503,106519,111805,0.3750000,-0.9155273,0.1601563,0.2439024,-0.4878049,-0.1219512,
152,-0.0057221,25506,106526,111812,0.3764648,-0.9160156,0.1625977,0.1829268,-0.4878049,-0.1219512,
152,-0.0049591,25502,106521,111811,0.3750000,-0.9150391,0.1616211,0.1829268,-0.4878049,-0.1219512,
152,-0.0049591,25506,106527,111804,0.3764648,-0.9150391,0.1630859,0.1829268,-0.4878049,-0.1219512,
152,-0.0038147,25502,106525,111804,0.3769531,-0.9155273,0.1601563,0.1829268,-0.4878049,-0.1219512,
152,-0.0026703,25505,106524,111802,0.3764648,-0.9165039,0.1611328,0.1829268,-0.4878049,-0.1219512,
152,-0.0019074,25507,106520,111813,0.3784180,-0.9169922,0.1630859,0.2439024,-0.5487805,-0.1219512,
153,0.0007629,25525,106520,111809,0.3774414,-0.9169922,0.1616211,0.3048780,-0.6097561,-0.1219512,
153,0.0022888,25502,106525,111809,0.3769531,-0.9174805,0.1625977,0.3048780,-0.6707317,-0.1219512,
153,0.0030518,25511,106523,111806,0.3779297,-0.9169922,0.1621094,0.3658537,-0.7317073,-0.1829268,
153,0.0030518,25510,106532,111813,0.3779297,-0.9160156,0.1625977,0.4268293,-0.6707317,-0.1829268,
153,0.0095368,25516,106524,111809,0.3769531,-0.9174805,0.1635742,0.4268293,-0.6707317,-0.1829268,
153,0.0209809,25504,106517,111820,0.3764648,-0.9165039,0.1625977,0.4268293,-0.6097561,-0.1219512,
153,0.0343324,25517,106531,111812,0.3745117,-0.9160156,0.1621094,0.4268293,-0.5487805,-0.1219512,
154,0.0411989,25518,106526,111806,0.3759766,-0.9165039,0.1611328,0.4268293,-0.5487805,-0.1219512,
154,0.0358583,25499,106522,111808,0.3754883,-0.9150391,0.1596680,0.3658537,-0.5487805,-0.1219512,
154,0.0240327,25519,106525,111811,0.3750000,-0.9135742,0.1591797,0.3658537,-0.6097561,-0.0609756,
154,0.0137330,25513,106532,111805,0.3759766,-0.9140625,0.1606445,0.3658537,-0.6097561,-0.0609756,
154,0.0072480,25512,106527,111808,0.3779297,-0.9135742,0.1591797,0.3048780,-0.7317073,0.0000000,
154,0.0030518,25524,106525,111811,0.3784180,-0.9150391,0.1616211,0.2439024,-0.7926829,0.0000000,
154,0.0049591,25517,106522,111807,0.3784180,-0.9150391,0.1635742,0.1829268,-0.9146341,0.0000000,
155,0.0125885,25520,106525,111815,0.3789063,-0.9160156,0.1655273,0.1829268,-0.9756098,-0.0609756,
155,0.0228883,25516,106528,111812,0.3779297,-0.9169922,0.1625977,0.1829268,-0.9756098,-0.0609756,
155,0.0308992,25506,106526,111806,0.3779297,-0.9160156,0.1616211,0.2439024,-0.9756098,-0.1219512,
155,0.0316621,25519,106532,111810,0.3789063,-0.9155273,0.1669922,0.3048780,-0.9146341,-0.1829268,
155,0.0278474,25509,106529,111820,0.3784180,-0.9125977,0.1669922,0.3658537,-0.8536585,-0.2439024,
155,0.0198365,25509,106528,111826,0.3769531,-0.9116211,0.1523438,0.3658537,-0.8536585,-0.2439024,
155,0.0091553,25527,106529,111818,0.3750000,-0.9091797,0.1259766,0.2439024,-0.9756098,-0.2439024,
156,-0.0030518,25531,106526,111825,0.3754883,-0.9091797,0.1601563,0.0609756,-0.8536585,-0.1829268,
156,-0.0118256,25517,106532,111824,0.3735352,-0.9116211,0.1586914,-0.0609756,-0.4268293,-0.1219512,
156,-0.0156403,25510,106533,111816,0.3730469,-0.9179688,0.1572266,-0.1219512,0.0000000,-0.1219512,
156,-0.0221253,25506,106524,111819,0.3754883,-0.9194336,0.1518555,-0.2439024,0.3048780,-0.1219512,
156,-0.0198365,25523,106535,111818,0.3789063,-0.9189453,0.1796875,-0.3658537,0.3658537,-0.1219512,
156,-0.0003815,25522,106520,111811,0.3823242,-0.9189453,0.1782227,-0.4268293,0.1219512,-0.1219512,
156,0.0057221,25514,106539,111822,0.3789063,-0.9169922,0.1611328,-0.4268293,-0.1219512,-0.0609756,
157,-0.0698092,25517,106529,111813,0.3754883,-0.9150391,0.1630859,-0.4878049,-0.1829268,0.0000000,
157,-0.2040871,25518,106520,111828,0.3769531,-0.9125977,0.1669922,-0.4268293,-0.2439024,0.0609756,
157,-0.1037602,25520,106523,111825,0.3793945,-0.9121094,0.1606445,-0.2439024,-0.2439024,0.1219512,
157,0.4478472,25518,106535,111820,0.3764648,-0.9150391,0.1518555,-0.1219512,-0.3048780,0.1219512,
157,1.0940593,25517,106528,111821,0.3769531,-0.9155273,0.1503906,-0.0609756,-0.3048780,0.1829268,
157,1.2065933,25511,106533,111832,0.3759766,-0.9155273,0.1513672,0.0000000,-0.3048780,0.1829268,
157,0.6534601,25523,106530,111814,0.3745117,-0.9179688,0.1577148,0.1829268,-0.3048780,0.1219512,
158,-0.0343324,25530,106533,111817,0.3740234,-0.9184570,0.1606445,0.3658537,-0.3658537,0.0609756,
158,-0.3215802,25535,106527,111817,0.3730469,-0.9208984,0.1625977,0.5487805,-0.3658537,0.0000000,
158,-0.2388010,25527,106526,111819,0.3740234,-0.9213867,0.1625977,0.7317073,-0.4268293,-0.0609756,
158,-0.1373296,25539,106527,111815,0.3754883,-0.9218750,0.1630859,0.7926829,-0.5487805,-0.1219512,
158,-0.1594550,25515,106527,111809,0.3769531,-0.9194336,0.1606445,0.7926829,-0.7317073,-0.1829268,
158,-0.1850135,25513,106529,111819,0.3784180,-0.9169922,0.1596680,0.6707317,-0.9146341,-0.1829268,
158,-0.1670844,25533,106528,111812,0.3803711,-0.9155273,0.1567383,0.5487805,-1.0975610,-0.1829268,
159,-0.1590735,25519,106525,111827,0.3823242,-0.9130859,0.1567383,0.4268293,-1.1585366,-0.1829268,
159,-0.1541144,25537,106523,111811,0.3828125,-0.9111328,0.1552734,0.3048780,-1.0975610,-0.2439024,
159,-0.1453405,25524,106527,111813,0.3818359,-0.9101563,0.1562500,0.1829268,-0.9146341,-0.1829268,
159,-0.1384740,25527,106526,111813,0.3803711,-0.9111328,0.1567383,0.0609756,-0.6097561,-0.1829268,
159,-0.1293187,25514,106521,111815,0.3779297,-0.9106445,0.1572266,0.0000000,-0.3048780,-0.1219512,
159,-0.1224522,25532,106523,111823,0.3754883,-0.9130859,0.1582031,-0.0609756,0.0000000,-0.0609756,
159,-0.1174931,25508,106536,111817,0.3745117,-0.9145508,0.1591797,-0.0609756,0.1829268,0.0000000,
160,-0.1117711,25519,106528,111808,0.3745117,-0.9155273,0.1601563,-0.0609756,0.1829268,0.0000000,
160,-0.1068119,25519,106526,111816,0.3750000,-0.9169922,0.1645508,0.0609756,0.1219512,0.0000000,
160,-0.1026157,25531,106536,111803,0.3764648,-0.9165039,0.1630859,0.1219512,0.0000000,0.0000000,
160,-0.1007084,25508,106523,111803,0.3774414,-0.9179688,0.1621094,0.2439024,-0.1829268,-0.0609756,
160,-0.0984196,25515,106530,111802,0.3784180,-0.9199219,0.1621094,0.3658537,-0.3048780,-0.1219512,
160,-0.0949863,25509,106521,111797,0.3793945,-0.9174805,0.1630859,0.5487805,-0.3658537,-0.1829268,
160,-0.0915531,25518,106515,111803,0.3789063,-0.9184570,0.1640625,0.6707317,-0.4268293,-0.3048780,
161,-0.0885013,25515,106513,111788,0.3774414,-0.9199219,0.1645508,0.8536585,-0.3658537,-0.3658537,
161,-0.0858310,25515,106520,111803,0.3779297,-0.9204102,0.1635742,0.9146341,-0.3658537,-0.3658537,
161,-0.0816348,25510,106518,111796,0.3774414,-0.9208984,0.1635742,0.9756098,-0.3658537,-0.3658537,
161,-0.0751498,25507,106515,111805,0.3779297,-0.9208984,0.1552734,1.0365854,-0.4268293,-0.3658537,
161,-0.0648501,25508,106512,111817,0.3725586,-0.9160156,0.1572266,0.9756098,-0.3048780,-0.3658537,
161,-0.0526430,25507,106532,111810,0.3701172,-0.9111328,0.1611328,0.9756098,-0.0609756,-0.3048780,
161,-0.0408174,25520,106519,111807,0.3735352,-0.9106445,0.1552734,0.9146341,0.1219512,-0.1829268,
162,-0.0289918,25509,106526,111794,0.3764648,-0.9121094,0.1518555,0.6707317,0.2439024,-0.1219512,
162,-0.0186921,25514,106524,111794,0.3779297,-0.9116211,0.1567383,0.4268293,0.3048780,0.0000000,
162,-0.0068665,25510,106524,111807,0.3764648,-0.9130859,0.1586914,0.1219512,0.3048780,0.1219512,
162,0.0041962,25508,106517,111794,0.3750000,-0.9140625,0.1601563,0.0000000,0.1829268,0.1829268,
162,0.0095368,25500,106514,111801,0.3735352,-0.9145508,0.1611328,-0.0609756,0.0609756,0.1829268,
162,0.0102997,25515,106515,111788,0.3745117,-0.9160156,0.1621094,0.0000000,-0.0609756,0.1219512,
162,0.0061035,25510,106509,111798,0.3750000,-0.9169922,0.1625977,0.1219512,-0.1829268,0.0609756,
163,0.0000000,25508,106516,111802,0.3764648,-0.9184570,0.1630859,0.2439024,-0.3048780,-0.0609756,
163,-0.0076294,25500,106507,111796,0.3754883,-0.9184570,0.1645508,0.4268293,-0.4878049,-0.1219512,
163,-0.0198365,25498,106530,111797,0.3784180,-0.9179688,0.1635742,0.5487805,-0.6707317,-0.2439024,
163,-0.0320436,25489,106515,111794,0.3769531,-0.9174805,0.1606445,0.6097561,-0.7926829,-0.3048780,
163,-0.0392915,25508,106521,111811,0.3784180,-0.9174805,0.1621094,0.6707317,-0.9146341,-0.3658537,
163,-0.0434877,25505,106516,111795,0.3798828,-0.9169922,0.1625977,0.7317073,-0.9756098,-0.3658537,
